"leagueID","playerID","Season","Liga","Jugador","position","positionOrder","Partidos","Tiros","Tiempo","xGoals","Goles"
"4","2535","2015","La Liga","Imanol Agirretxe","FW",15,14,42,1142,9.26998429000378,12
"4","2535","2015","La Liga","Imanol Agirretxe","AML",13,14,42,1142,9.26998429000378,12
"4","2537","2015","La Liga","Sandro Ramírez","FW",15,4,4,271,0.847442880272865,0
"4","2537","2015","La Liga","Sandro Ramírez","FWR",14,4,4,271,0.847442880272865,0
"4","2537","2015","La Liga","Sandro Ramírez","FWL",16,4,4,271,0.847442880272865,0
"4","2538","2015","La Liga","Zakaria Bakkali","FWL",16,2,2,131,0.114554099738598,0
"4","2538","2015","La Liga","Zakaria Bakkali","AML",13,2,2,131,0.114554099738598,0
"4","2542","2015","La Liga","Nabil Ghilas","FW",15,10,14,796,1.10804925486445,0
"4","2542","2015","La Liga","Nabil Ghilas","FWR",14,10,14,796,1.10804925486445,0
"4","2548","2015","La Liga","Jackson Martínez","FW",15,8,18,513,1.64841082319617,1
"4","2558","2015","La Liga","Lass","AMR",11,6,7,447,0.407230408862233,0
"4","2566","2015","La Liga","Roger","FW",15,7,15,509,2.00767957791686,0
"4","2566","2015","La Liga","Roger","FWL",16,7,15,509,2.00767957791686,0
"4","2571","2015","La Liga","Sergio Canales","AMC",12,9,16,684,0.905107563361526,0
"4","2571","2015","La Liga","Sergio Canales","AML",13,9,16,684,0.905107563361526,0
"4","2573","2015","La Liga","Ángel Lafita","AML",13,9,19,736,1.39011447504163,1
"4","2575","2015","La Liga","Patrick Ebert","AMC",12,6,7,399,1.02465814352036,0
"4","2575","2015","La Liga","Patrick Ebert","AMR",11,6,7,399,1.02465814352036,0
"4","2575","2015","La Liga","Patrick Ebert","AML",13,6,7,399,1.02465814352036,0
"4","2577","2015","La Liga","Kike Sola","FW",15,1,1,65,0.11704570800066,0
"4","2595","2015","La Liga","Adnane Tighadouini","FW",15,4,10,301,0.663846373558045,1
"4","2595","2015","La Liga","Adnane Tighadouini","AMC",12,4,10,301,0.663846373558045,1
"4","2599","2015","La Liga","Hugo Fraile","AMR",11,1,0,46,0,0
"4","2604","2015","La Liga","Vincenzo Rennella","FW",15,2,1,125,0.0806829929351807,0
"4","2613","2015","La Liga","Aketxe","AML",13,2,0,158,0,0
"5","104","2015","Ligue 1","Mevlüt Erdinc","FW",15,11,16,808,3.51991625875234,4
"5","553","2015","Ligue 1","Anthony Martial","FW",15,1,0,90,0,0
"5","734","2015","Ligue 1","Wahbi Khazri","AMC",12,17,34,1384,4.56826446577906,4
"5","734","2015","Ligue 1","Wahbi Khazri","FWR",14,17,34,1384,4.56826446577906,4
"5","734","2015","Ligue 1","Wahbi Khazri","AML",13,17,34,1384,4.56826446577906,4
"5","734","2015","Ligue 1","Wahbi Khazri","FWL",16,17,34,1384,4.56826446577906,4
"5","778","2015","Ligue 1","Henri Saivet","AML",13,1,3,90,0.0993030220270157,0
"5","930","2015","Ligue 1","Steven Fletcher","FW",15,9,19,728,2.72724145837128,2
"5","942","2015","Ligue 1","Florian Thauvin","AMR",11,8,12,636,1.36590118519962,2
"5","942","2015","Ligue 1","Florian Thauvin","AML",13,8,12,636,1.36590118519962,2
"5","942","2015","Ligue 1","Florian Thauvin","AMC",12,8,12,636,1.36590118519962,2
"5","963","2015","Ligue 1","Eder","FW",15,12,31,1032,5.66495531424881,6
"5","1109","2015","Ligue 1","Lucas Ocampos","FW",15,6,11,424,0.518931698054075,0
"5","1109","2015","Ligue 1","Lucas Ocampos","AML",13,6,11,424,0.518931698054075,0
"5","1109","2015","Ligue 1","Lucas Ocampos","AMR",11,6,11,424,0.518931698054075,0
"5","1134","2015","Ligue 1","Mario Pasalic","AMC",12,2,2,135,0.216550432145595,0
"5","1144","2015","Ligue 1","Seko Fofana","AMC",12,2,1,106,0.0860847607254982,0
"5","1252","2015","Ligue 1","Stephan El Shaarawy","FWL",16,7,16,503,1.25763788819313,0
"5","1252","2015","Ligue 1","Stephan El Shaarawy","AML",13,7,16,503,1.25763788819313,0
"5","1252","2015","Ligue 1","Stephan El Shaarawy","FW",15,7,16,503,1.25763788819313,0
"5","1451","2015","Ligue 1","Anthony Mounier","AML",13,1,1,90,0.0224914774298668,0
"5","1531","2015","Ligue 1","Jean-Christophe Bahebeck","AML",13,9,14,579,1.31572753936052,0
"5","1531","2015","Ligue 1","Jean-Christophe Bahebeck","AMR",11,9,14,579,1.31572753936052,0
"5","1531","2015","Ligue 1","Jean-Christophe Bahebeck","FWL",16,9,14,579,1.31572753936052,0
"5","1582","2015","Ligue 1","Aleksandar Pesic","FWR",14,5,6,352,0.333786383271217,1
"5","1582","2015","Ligue 1","Aleksandar Pesic","FW",15,5,6,352,0.333786383271217,1
"5","1678","2015","Ligue 1","Michy Batshuayi","FW",15,30,114,2676,17.1890170574188,14
"5","1726","2015","Ligue 1","Abdoulaye Doucouré","AMC",12,7,11,608,1.56503788195551,2
"5","1726","2015","Ligue 1","Abdoulaye Doucouré","FW",15,7,11,608,1.56503788195551,2
"5","1729","2015","Ligue 1","Georges-Kévin Nkoudou","FWR",14,20,33,1740,2.40400641784072,5
"5","1729","2015","Ligue 1","Georges-Kévin Nkoudou","AML",13,20,33,1740,2.40400641784072,5
"5","1734","2015","Ligue 1","Sofiane Boufal","FWR",14,25,47,2084,4.66677592881024,11
"5","1734","2015","Ligue 1","Sofiane Boufal","FWL",16,25,47,2084,4.66677592881024,11
"5","1734","2015","Ligue 1","Sofiane Boufal","AMC",12,25,47,2084,4.66677592881024,11
"5","1734","2015","Ligue 1","Sofiane Boufal","AML",13,25,47,2084,4.66677592881024,11
"5","1734","2015","Ligue 1","Sofiane Boufal","FW",15,25,47,2084,4.66677592881024,11
"5","1741","2015","Ligue 1","Zlatan Ibrahimovic","FW",15,29,152,2510,27.9928550347686,38
"5","2502","2015","Ligue 1","Claudio Beauvue","FW",15,14,53,1126,5.93139457888901,3
"5","2554","2015","Ligue 1","Thievy","FW",15,10,14,810,2.7093106713146,3
"5","2554","2015","Ligue 1","Thievy","FWR",14,10,14,810,2.7093106713146,3
"5","2558","2015","Ligue 1","Lass","FWL",16,3,6,208,0.34004454407841,0
"5","2558","2015","Ligue 1","Lass","FWR",14,3,6,208,0.34004454407841,0
"5","2558","2015","Ligue 1","Lass","AMR",11,3,6,208,0.34004454407841,0
"5","3186","2015","Ligue 1","Mathieu Valbuena","AMC",12,20,38,1616,1.97865079715848,1
"5","3186","2015","Ligue 1","Mathieu Valbuena","FW",15,20,38,1616,1.97865079715848,1
"5","3186","2015","Ligue 1","Mathieu Valbuena","FWL",16,20,38,1616,1.97865079715848,1
"5","3202","2015","Ligue 1","Somália","AMR",11,1,0,52,0,0
"5","3208","2015","Ligue 1","Óscar Trejo","AMC",12,20,26,1703,1.86787861026823,1
"5","3208","2015","Ligue 1","Óscar Trejo","AML",13,20,26,1703,1.86787861026823,1
"5","3208","2015","Ligue 1","Óscar Trejo","AMR",11,20,26,1703,1.86787861026823,1
"5","3209","2015","Ligue 1","Jean-Daniel Akpa-Akpro","AMR",11,4,5,343,0.352583127096296,0
"5","3209","2015","Ligue 1","Jean-Daniel Akpa-Akpro","AMC",12,4,5,343,0.352583127096296,0
"5","3210","2015","Ligue 1","Wissam Ben Yedder","AMC",12,32,88,2724,16.7483529541641,16
"5","3210","2015","Ligue 1","Wissam Ben Yedder","FW",15,32,88,2724,16.7483529541641,16
"5","3211","2015","Ligue 1","Martin Braithwaite","FW",15,31,95,2683,14.5940245054662,10
"5","3211","2015","Ligue 1","Martin Braithwaite","AMC",12,31,95,2683,14.5940245054662,10
"5","3211","2015","Ligue 1","Martin Braithwaite","AML",13,31,95,2683,14.5940245054662,10
"5","3211","2015","Ligue 1","Martin Braithwaite","FWL",16,31,95,2683,14.5940245054662,10
"5","3212","2015","Ligue 1","Zinedine Machach","AML",13,1,0,65,0,0
"5","3213","2015","Ligue 1","Adrien Regattin","AMC",12,14,17,1088,0.558640928938985,1
"5","3213","2015","Ligue 1","Adrien Regattin","FWL",16,14,17,1088,0.558640928938985,1
"5","3213","2015","Ligue 1","Adrien Regattin","AML",13,14,17,1088,0.558640928938985,1
"5","3213","2015","Ligue 1","Adrien Regattin","FWR",14,14,17,1088,0.558640928938985,1
"5","3213","2015","Ligue 1","Adrien Regattin","AMR",11,14,17,1088,0.558640928938985,1
"5","3215","2015","Ligue 1","Étienne Didot","AMC",12,6,2,451,0.113111304119229,0
"5","3223","2015","Ligue 1","Benjamin André","FWR",14,4,5,360,0.39504311606288,0
"5","3223","2015","Ligue 1","Benjamin André","AMC",12,4,5,360,0.39504311606288,0
"5","3225","2015","Ligue 1","Pedro Henrique","FW",15,11,22,765,2.16338653489947,2
"5","3225","2015","Ligue 1","Pedro Henrique","FWR",14,11,22,765,2.16338653489947,2
"5","3225","2015","Ligue 1","Pedro Henrique","AMR",11,11,22,765,2.16338653489947,2
"5","3225","2015","Ligue 1","Pedro Henrique","AML",13,11,22,765,2.16338653489947,2
"5","3226","2015","Ligue 1","Ousmane Dembélé","AML",13,17,47,1418,5.43623248673975,10
"5","3226","2015","Ligue 1","Ousmane Dembélé","AMR",11,17,47,1418,5.43623248673975,10
"5","3226","2015","Ligue 1","Ousmane Dembélé","FW",15,17,47,1418,5.43623248673975,10
"5","3226","2015","Ligue 1","Ousmane Dembélé","FWL",16,17,47,1418,5.43623248673975,10
"5","3226","2015","Ligue 1","Ousmane Dembélé","FWR",14,17,47,1418,5.43623248673975,10
"5","3226","2015","Ligue 1","Ousmane Dembélé","AMC",12,17,47,1418,5.43623248673975,10
"5","3227","2015","Ligue 1","Ludovic Baal","AML",13,2,0,126,0,0
"5","3228","2015","Ligue 1","Giovanni Sio","FW",15,25,50,2115,6.69698483124375,5
"5","3229","2015","Ligue 1","Yoann Gourcuff","AMC",12,6,6,387,1.00558210909367,2
"5","3229","2015","Ligue 1","Yoann Gourcuff","AML",13,6,6,387,1.00558210909367,2
"5","3230","2015","Ligue 1","Paul-Georges Ntep","FWL",16,8,17,621,3.12136776000261,2
"5","3230","2015","Ligue 1","Paul-Georges Ntep","FW",15,8,17,621,3.12136776000261,2
"5","3230","2015","Ligue 1","Paul-Georges Ntep","AML",13,8,17,621,3.12136776000261,2
"5","3231","2015","Ligue 1","Kamil Grosicki","FWL",16,12,25,909,2.03206275776029,2
"5","3231","2015","Ligue 1","Kamil Grosicki","FWR",14,12,25,909,2.03206275776029,2
"5","3231","2015","Ligue 1","Kamil Grosicki","AML",13,12,25,909,2.03206275776029,2
"5","3231","2015","Ligue 1","Kamil Grosicki","AMR",11,12,25,909,2.03206275776029,2
"5","3233","2015","Ligue 1","Mehdi Zeffane","AMR",11,1,0,28,0,0
"5","3240","2015","Ligue 1","Antoine Devaux","AMC",12,3,3,259,0.674981102347374,1
"5","3240","2015","Ligue 1","Antoine Devaux","FWR",14,3,3,259,0.674981102347374,1
"5","3242","2015","Ligue 1","Diego","AML",13,10,25,783,2.09692239016294,2
"5","3242","2015","Ligue 1","Diego","FWL",16,10,25,783,2.09692239016294,2
"5","3242","2015","Ligue 1","Diego","AMR",11,10,25,783,2.09692239016294,2
"5","3243","2015","Ligue 1","Gaëtan Charbonnier","AMC",12,15,18,1078,1.29141467437148,4
"5","3243","2015","Ligue 1","Gaëtan Charbonnier","FW",15,15,18,1078,1.29141467437148,4
"5","3244","2015","Ligue 1","Nicolas de Preville","AML",13,27,75,2309,6.82993939891457,5
"5","3244","2015","Ligue 1","Nicolas de Preville","AMR",11,27,75,2309,6.82993939891457,5
"5","3244","2015","Ligue 1","Nicolas de Preville","FW",15,27,75,2309,6.82993939891457,5
"5","3244","2015","Ligue 1","Nicolas de Preville","FWR",14,27,75,2309,6.82993939891457,5
"5","3244","2015","Ligue 1","Nicolas de Preville","FWL",16,27,75,2309,6.82993939891457,5
"5","3245","2015","Ligue 1","David Ngog","FW",15,9,17,680,2.80368773080409,3
"5","3247","2015","Ligue 1","Odaïr Fortes","AMR",11,3,0,183,0,0
"5","3247","2015","Ligue 1","Odaïr Fortes","FWR",14,3,0,183,0,0
"5","3252","2015","Ligue 1","Andre Biyogo Poko","AMR",11,3,3,263,0.186954433098435,0
"5","3259","2015","Ligue 1","Adam Ounas","AMR",11,13,34,1015,2.86700869165361,2
"5","3259","2015","Ligue 1","Adam Ounas","FWR",14,13,34,1015,2.86700869165361,2
"5","3259","2015","Ligue 1","Adam Ounas","AML",13,13,34,1015,2.86700869165361,2
"5","3259","2015","Ligue 1","Adam Ounas","AMC",12,13,34,1015,2.86700869165361,2
"5","3260","2015","Ligue 1","Enzo Crivelli","FW",15,15,20,1227,2.58699652925134,1
"5","3261","2015","Ligue 1","Diego Rolan","FW",15,22,45,1883,8.29205546528101,7
"5","3261","2015","Ligue 1","Diego Rolan","AML",13,22,45,1883,8.29205546528101,7
"5","3261","2015","Ligue 1","Diego Rolan","AMR",11,22,45,1883,8.29205546528101,7
"5","3261","2015","Ligue 1","Diego Rolan","FWR",14,22,45,1883,8.29205546528101,7
"5","3261","2015","Ligue 1","Diego Rolan","FWL",16,22,45,1883,8.29205546528101,7
"5","3261","2015","Ligue 1","Diego Rolan","AMC",12,22,45,1883,8.29205546528101,7
"5","3262","2015","Ligue 1","Malcom","AMR",11,5,8,398,0.860793098807334,1
"5","3262","2015","Ligue 1","Malcom","FWL",16,5,8,398,0.860793098807334,1
"5","3262","2015","Ligue 1","Malcom","FWR",14,5,8,398,0.860793098807334,1
"5","3263","2015","Ligue 1","Thomas Touré","FW",15,5,16,449,1.52310273051262,1
"5","3263","2015","Ligue 1","Thomas Touré","AMR",11,5,16,449,1.52310273051262,1
"5","3263","2015","Ligue 1","Thomas Touré","AML",13,5,16,449,1.52310273051262,1
"5","3266","2015","Ligue 1","Jussiê","FW",15,5,0,326,0,0
"5","3266","2015","Ligue 1","Jussiê","AMC",12,5,0,326,0,0
"5","3276","2015","Ligue 1","Rachid Ghezzal","FWR",14,16,45,1366,4.35576036386192,7
"5","3276","2015","Ligue 1","Rachid Ghezzal","AMR",11,16,45,1366,4.35576036386192,7
"5","3277","2015","Ligue 1","Alexandre Lacazette","FW",15,32,91,2816,20.5656704585999,21
"5","3278","2015","Ligue 1","Maxwel Cornet","FW",15,16,22,1254,3.78000344894826,7
"5","3278","2015","Ligue 1","Maxwel Cornet","FWR",14,16,22,1254,3.78000344894826,7
"5","3278","2015","Ligue 1","Maxwel Cornet","AML",13,16,22,1254,3.78000344894826,7
"5","3278","2015","Ligue 1","Maxwel Cornet","FWL",16,16,22,1254,3.78000344894826,7
"5","3293","2015","Ligue 1","Lucas Moura","FWR",14,23,40,1849,6.94607160799205,5
"5","3293","2015","Ligue 1","Lucas Moura","FWL",16,23,40,1849,6.94607160799205,5
"5","3294","2015","Ligue 1","Edinson Cavani","FW",15,22,77,1910,17.7569224722683,17
"5","3294","2015","Ligue 1","Edinson Cavani","FWL",16,22,77,1910,17.7569224722683,17
"5","3295","2015","Ligue 1","Javier Pastore","FWR",14,1,0,18,0,0
"5","3299","2015","Ligue 1","Jean-Kevin Augustin","FWR",14,3,3,250,0.521683491766453,0
"5","3299","2015","Ligue 1","Jean-Kevin Augustin","FW",15,3,3,250,0.521683491766453,0
"5","3308","2015","Ligue 1","Mathieu Bodmer","AMC",12,3,0,265,0,0
"5","3309","2015","Ligue 1","Valère Germain","FW",15,33,51,2824,9.63906466960907,12
"5","3310","2015","Ligue 1","Alassane Pléa","FW",15,14,35,1116,4.11002768203616,4
"5","3311","2015","Ligue 1","Mahamane Traoré","AMC",12,2,3,146,0.459670603275299,1
"5","3312","2015","Ligue 1","Jean Michael Seri","AMC",12,2,1,178,0.010886843316257,0
"5","3315","2015","Ligue 1","Dorian Caddy","FW",15,3,4,198,0.621615409851074,0
"5","3326","2015","Ligue 1","Sadio Diallo","AMC",12,6,8,375,0.429623810574412,1
"5","3327","2015","Ligue 1","Brandão","FW",15,18,18,1478,2.19992131460458,3
"5","3328","2015","Ligue 1","Floyd Ayité","FW",15,27,66,2317,6.21237094886601,6
"5","3328","2015","Ligue 1","Floyd Ayité","AMR",11,27,66,2317,6.21237094886601,6
"5","3328","2015","Ligue 1","Floyd Ayité","FWR",14,27,66,2317,6.21237094886601,6
"5","3328","2015","Ligue 1","Floyd Ayité","AML",13,27,66,2317,6.21237094886601,6
"5","3328","2015","Ligue 1","Floyd Ayité","AMC",12,27,66,2317,6.21237094886601,6
"5","3329","2015","Ligue 1","Gaël Danic","AMC",12,29,39,2370,4.02537075337023,4
"5","3329","2015","Ligue 1","Gaël Danic","AML",13,29,39,2370,4.02537075337023,4
"5","3329","2015","Ligue 1","Gaël Danic","AMR",11,29,39,2370,4.02537075337023,4
"5","3329","2015","Ligue 1","Gaël Danic","FWL",16,29,39,2370,4.02537075337023,4
"5","3329","2015","Ligue 1","Gaël Danic","FW",15,29,39,2370,4.02537075337023,4
"5","3329","2015","Ligue 1","Gaël Danic","FWR",14,29,39,2370,4.02537075337023,4
"5","3331","2015","Ligue 1","Axel Ngando","AMR",11,12,11,940,0.568727769888937,0
"5","3331","2015","Ligue 1","Axel Ngando","AMC",12,12,11,940,0.568727769888937,0
"5","3333","2015","Ligue 1","Francois Kamano","AMR",11,14,24,1005,1.82741572149098,2
"5","3333","2015","Ligue 1","Francois Kamano","FW",15,14,24,1005,1.82741572149098,2
"5","3333","2015","Ligue 1","Francois Kamano","FWR",14,14,24,1005,1.82741572149098,2
"5","3334","2015","Ligue 1","Lassana Coulibaly","AMC",12,1,1,68,0.013827963732183,0
"5","3339","2015","Ligue 1","Jérôme Roussillon","AML",13,5,4,421,0.546522546559572,2
"5","3340","2015","Ligue 1","Bryan Dabo","AMR",11,3,0,239,0,0
"5","3340","2015","Ligue 1","Bryan Dabo","AMC",12,3,0,239,0,0
"5","3342","2015","Ligue 1","Kévin Berigaud","AML",13,8,13,671,1.44610612466931,3
"5","3342","2015","Ligue 1","Kévin Berigaud","FW",15,8,13,671,1.44610612466931,3
"5","3342","2015","Ligue 1","Kévin Berigaud","FWR",14,8,13,671,1.44610612466931,3
"5","3342","2015","Ligue 1","Kévin Berigaud","AMR",11,8,13,671,1.44610612466931,3
"5","3342","2015","Ligue 1","Kévin Berigaud","FWL",16,8,13,671,1.44610612466931,3
"5","3343","2015","Ligue 1","Ryad Boudebouz","AMC",12,35,49,3046,2.72303958423436,2
"5","3343","2015","Ligue 1","Ryad Boudebouz","FWL",16,35,49,3046,2.72303958423436,2
"5","3343","2015","Ligue 1","Ryad Boudebouz","FWR",14,35,49,3046,2.72303958423436,2
"5","3343","2015","Ligue 1","Ryad Boudebouz","FW",15,35,49,3046,2.72303958423436,2
"5","3343","2015","Ligue 1","Ryad Boudebouz","AMR",11,35,49,3046,2.72303958423436,2
"5","3344","2015","Ligue 1","Casimir Ninga","FW",15,18,35,1591,4.99788238666951,6
"5","3344","2015","Ligue 1","Casimir Ninga","AMR",11,18,35,1591,4.99788238666951,6
"5","3344","2015","Ligue 1","Casimir Ninga","FWL",16,18,35,1591,4.99788238666951,6
"5","3344","2015","Ligue 1","Casimir Ninga","AML",13,18,35,1591,4.99788238666951,6
"5","3345","2015","Ligue 1","Mustapha Yatabaré","FW",15,15,27,1138,5.00072676502168,4
"5","3346","2015","Ligue 1","Jonas Martin","AML",13,8,7,699,1.27835541032255,2
"5","3346","2015","Ligue 1","Jonas Martin","AMC",12,8,7,699,1.27835541032255,2
"5","3347","2015","Ligue 1","Ellyes Skhiri","AMR",11,1,0,90,0,0
"5","3352","2015","Ligue 1","Djamel Bakar","FW",15,2,2,136,0.0839121267199516,0
"5","3352","2015","Ligue 1","Djamel Bakar","AML",13,2,2,136,0.0839121267199516,0
"5","3361","2015","Ligue 1","Éric Bautheac","FWL",16,19,44,1622,4.06798444874584,2
"5","3361","2015","Ligue 1","Éric Bautheac","FWR",14,19,44,1622,4.06798444874584,2
"5","3361","2015","Ligue 1","Éric Bautheac","AML",13,19,44,1622,4.06798444874584,2
"5","3362","2015","Ligue 1","Rony Lopes","AMC",12,7,16,472,1.62455245479941,1
"5","3362","2015","Ligue 1","Rony Lopes","FWR",14,7,16,472,1.62455245479941,1
"5","3364","2015","Ligue 1","Morgan Amalfitano","AMR",11,9,10,759,1.50777538865805,2
"5","3364","2015","Ligue 1","Morgan Amalfitano","FWR",14,9,10,759,1.50777538865805,2
"5","3364","2015","Ligue 1","Morgan Amalfitano","FWL",16,9,10,759,1.50777538865805,2
"5","3366","2015","Ligue 1","Yassine Benzia","FWR",14,17,33,1234,3.56769768707454,5
"5","3366","2015","Ligue 1","Yassine Benzia","FW",15,17,33,1234,3.56769768707454,5
"5","3366","2015","Ligue 1","Yassine Benzia","AMR",11,17,33,1234,3.56769768707454,5
"5","3366","2015","Ligue 1","Yassine Benzia","FWL",16,17,33,1234,3.56769768707454,5
"5","3368","2015","Ligue 1","Junior Tallo","FW",15,12,28,926,2.35891082137823,0
"5","3368","2015","Ligue 1","Junior Tallo","FWR",14,12,28,926,2.35891082137823,0
"5","3375","2015","Ligue 1","Damjan Djokovic","FWL",16,1,1,69,0.0574755072593689,0
"5","3377","2015","Ligue 1","Mohamed Larbi","AMC",12,19,28,1598,3.01834284886718,6
"5","3378","2015","Ligue 1","Jacques Zoua","FW",15,25,40,2116,5.47031858097762,5
"5","3378","2015","Ligue 1","Jacques Zoua","FWR",14,25,40,2116,5.47031858097762,5
"5","3378","2015","Ligue 1","Jacques Zoua","AML",13,25,40,2116,5.47031858097762,5
"5","3379","2015","Ligue 1","John Tshibumbu","FWR",14,10,27,731,2.28579406812787,2
"5","3379","2015","Ligue 1","John Tshibumbu","FW",15,10,27,731,2.28579406812787,2
"5","3380","2015","Ligue 1","Khalid Boutaib","FWL",16,22,48,1788,4.42741559632123,6
"5","3380","2015","Ligue 1","Khalid Boutaib","FWR",14,22,48,1788,4.42741559632123,6
"5","3380","2015","Ligue 1","Khalid Boutaib","FW",15,22,48,1788,4.42741559632123,6
"5","3380","2015","Ligue 1","Khalid Boutaib","AMC",12,22,48,1788,4.42741559632123,6
"5","3381","2015","Ligue 1","Amine Chermiti","FW",15,4,6,232,0.374291054904461,0
"5","3381","2015","Ligue 1","Amine Chermiti","AMC",12,4,6,232,0.374291054904461,0
"5","3383","2015","Ligue 1","Kévin Mayi","FWL",16,5,7,382,0.346730058081447,0
"5","3383","2015","Ligue 1","Kévin Mayi","AMR",11,5,7,382,0.346730058081447,0
"5","3383","2015","Ligue 1","Kévin Mayi","FW",15,5,7,382,0.346730058081447,0
"5","3383","2015","Ligue 1","Kévin Mayi","FWR",14,5,7,382,0.346730058081447,0
"5","3390","2015","Ligue 1","Rémy Cabella","AML",13,28,43,2334,3.71643339749426,4
"5","3390","2015","Ligue 1","Rémy Cabella","FWL",16,28,43,2334,3.71643339749426,4
"5","3390","2015","Ligue 1","Rémy Cabella","AMC",12,28,43,2334,3.71643339749426,4
"5","3393","2015","Ligue 1","Bouna Sarr","FWR",14,9,10,683,0.520713172852994,1
"5","3393","2015","Ligue 1","Bouna Sarr","AMR",11,9,10,683,0.520713172852994,1
"5","3393","2015","Ligue 1","Bouna Sarr","AMC",12,9,10,683,0.520713172852994,1
"5","3394","2015","Ligue 1","Romain Alessandrini","AMR",11,13,42,944,3.4889910146594,5
"5","3394","2015","Ligue 1","Romain Alessandrini","FWR",14,13,42,944,3.4889910146594,5
"5","3394","2015","Ligue 1","Romain Alessandrini","AMC",12,13,42,944,3.4889910146594,5
"5","3394","2015","Ligue 1","Romain Alessandrini","AML",13,13,42,944,3.4889910146594,5
"5","3402","2015","Ligue 1","Wilfried Moimbé","AML",13,1,1,90,0.0178761463612318,0
"5","3403","2015","Ligue 1","Guillaume Gillet","AMC",12,1,1,90,0.0193226169794798,0
"5","3405","2015","Ligue 1","Alejandro Bedoya","FWR",14,18,33,1584,4.61925957631319,3
"5","3405","2015","Ligue 1","Alejandro Bedoya","FW",15,18,33,1584,4.61925957631319,3
"5","3405","2015","Ligue 1","Alejandro Bedoya","AMC",12,18,33,1584,4.61925957631319,3
"5","3405","2015","Ligue 1","Alejandro Bedoya","AMR",11,18,33,1584,4.61925957631319,3
"5","3406","2015","Ligue 1","Emiliano Sala","FW",15,21,50,1714,5.18647727183998,6
"5","3406","2015","Ligue 1","Emiliano Sala","AMC",12,21,50,1714,5.18647727183998,6
"5","3407","2015","Ligue 1","Adryan","AMC",12,15,17,1039,1.62992751784623,3
"5","3407","2015","Ligue 1","Adryan","AML",13,15,17,1039,1.62992751784623,3
"5","3408","2015","Ligue 1","Kolbeinn Sigthorsson","FW",15,18,30,1433,3.39550146088004,2
"5","3409","2015","Ligue 1","Johan Audel","AML",13,9,23,741,3.13002070039511,2
"5","3409","2015","Ligue 1","Johan Audel","FWL",16,9,23,741,3.13002070039511,2
"5","3409","2015","Ligue 1","Johan Audel","AMC",12,9,23,741,3.13002070039511,2
"5","3409","2015","Ligue 1","Johan Audel","FW",15,9,23,741,3.13002070039511,2
"5","3410","2015","Ligue 1","Yacine Bammou","FW",15,15,34,1150,1.97722318023443,4
"5","3410","2015","Ligue 1","Yacine Bammou","AMC",12,15,34,1150,1.97722318023443,4
"5","3411","2015","Ligue 1","Ermir Lenjani","AML",13,4,10,346,0.428786568343639,0
"5","3413","2015","Ligue 1","Jules Iloki","AMR",11,8,8,614,1.13363831490278,0
"5","3422","2015","Ligue 1","João Moutinho","AMC",12,4,2,335,0.112773844972253,1
"5","3423","2015","Ligue 1","Kylian Mbappe-Lottin","FWR",14,2,3,171,0.0707062669098377,0
"5","3424","2015","Ligue 1","Guido Carrillo","FW",15,14,33,1176,4.89982146397233,3
"5","3425","2015","Ligue 1","Thomas Lemar","AMC",12,19,31,1589,2.13079103268683,4
"5","3425","2015","Ligue 1","Thomas Lemar","AMR",11,19,31,1589,2.13079103268683,4
"5","3425","2015","Ligue 1","Thomas Lemar","AML",13,19,31,1589,2.13079103268683,4
"5","3425","2015","Ligue 1","Thomas Lemar","FWL",16,19,31,1589,2.13079103268683,4
"5","3426","2015","Ligue 1","Vágner Love","FW",15,9,24,724,7.15067380666733,4
"5","3427","2015","Ligue 1","Fares Bahlouli","AMC",12,1,3,68,0.0902766287326813,0
"5","3428","2015","Ligue 1","Hélder Costa","FWL",16,14,20,1054,2.27867978811264,2
"5","3428","2015","Ligue 1","Hélder Costa","FWR",14,14,20,1054,2.27867978811264,2
"5","3428","2015","Ligue 1","Hélder Costa","AML",13,14,20,1054,2.27867978811264,2
"5","3432","2015","Ligue 1","Lacina Traoré","FW",15,11,16,754,3.55718192830682,3
"5","3434","2015","Ligue 1","Lossemy Karaboue","AMC",12,3,5,210,0.144743425771594,0
"5","3434","2015","Ligue 1","Lossemy Karaboue","AMR",11,3,5,210,0.144743425771594,0
"5","3438","2015","Ligue 1","Stéphane Darbion","AMR",11,10,17,853,0.77789580821991,0
"5","3438","2015","Ligue 1","Stéphane Darbion","AML",13,10,17,853,0.77789580821991,0
"5","3440","2015","Ligue 1","Karim Azamoum","AMR",11,3,4,241,0.205596149899065,2
"5","3441","2015","Ligue 1","Fabien Camus","AMC",12,19,41,1515,2.97685289289802,3
"5","3441","2015","Ligue 1","Fabien Camus","AMR",11,19,41,1515,2.97685289289802,3
"5","3441","2015","Ligue 1","Fabien Camus","AML",13,19,41,1515,2.97685289289802,3
"5","3441","2015","Ligue 1","Fabien Camus","FW",15,19,41,1515,2.97685289289802,3
"5","3442","2015","Ligue 1","Chaouki Ben Saada","AML",13,5,10,386,1.23192176222801,1
"5","3442","2015","Ligue 1","Chaouki Ben Saada","AMC",12,5,10,386,1.23192176222801,1
"5","3443","2015","Ligue 1","Babacar Gueye","FW",15,6,12,517,2.36245101690292,1
"5","3444","2015","Ligue 1","Brayan Perea","FW",15,6,5,397,0.971003074198962,0
